child_number,age_of_mother,age_of_child,p
1,59,36,0.0360892388451444
1,59,37,0.0229658792650919
1,59,38,0.0164041994750656
1,59,39,0.0203412073490814
1,59,40,0.00984251968503937
1,59,41,0.00196850393700787
1,59,42,0.005249343832021
1,59,43,0.00196850393700787
1,60,9,6.49772579597141e-4
1,60,10,6.49772579597141e-4
1,60,11,6.49772579597141e-4
1,60,12,6.49772579597141e-4
1,60,13,0.00129954515919428
1,60,14,0.00129954515919428
1,60,15,0.0032488628979857
1,60,16,0.0032488628979857
1,60,17,0.00519818063677713
1,60,18,0.0129954515919428
1,60,19,0.00974658869395711
1,60,20,0.00909681611435997
1,60,21,0.0266406757634828
1,60,22,0.0350877192982456
1,60,23,0.0298895386614685
1,60,24,0.0480831708901884
1,60,25,0.0513320337881741
1,60,26,0.0675763482781027
1,60,27,0.0584795321637427
1,60,28,0.0818713450292398
1,60,29,0.0766731643924626
1,60,30,0.0727745289148798
1,60,31,0.0623781676413255
1,60,32,0.0656270305393112
1,60,33,0.0578297595841455
1,60,34,0.041585445094217
1,60,35,0.0383365821962313
1,60,36,0.0344379467186485
1,60,37,0.0207927225471085
1,60,38,0.0253411306042885
1,60,39,0.0188434048083171
1,60,40,0.0162443144899285
1,60,41,0.0110461338531514
1,60,42,0.00714749837556855
1,60,43,0.00194931773879142
1,60,44,0.00129954515919428
1,61,12,6.79809653297077e-4
1,61,16,0.00271923861318831
1,61,17,0.00339904826648538
1,61,18,0.00339904826648538
1,61,19,0.00611828687967369
1,61,20,0.0197144799456152
1,61,21,0.0149558123725357
1,61,22,0.026512576478586
1,61,23,0.0319510537049626
1,61,24,0.0346702923181509
1,61,25,0.0550645819170632
1,61,26,0.0632222977566281
1,61,27,0.061862678450034
1,61,28,0.0564242012236574
1,61,29,0.0720598232494901
1,61,30,0.0713800135961931
1,61,31,0.0720598232494901
1,61,32,0.0577838205302515
1,61,33,0.0577838205302515
1,61,34,0.0571040108769545
1,61,35,0.0435078178110129
1,61,36,0.0346702923181509
1,61,37,0.035350101971448
1,61,38,0.0258327668252889
1,61,39,0.0203942895989123
1,61,40,0.0258327668252889
1,61,41,0.0183548606390211
1,61,42,0.0135961930659415
1,61,43,0.00815771583956492
1,61,44,0.00271923861318831
1,61,45,0.00203942895989123
1,61,46,6.79809653297077e-4
1,62,16,0.00146305779078274
1,62,17,0.00365764447695684
1,62,18,0.00512070226773958
1,62,19,0.0102414045354792
1,62,20,0.0146305779078274
1,62,21,0.0102414045354792
1,62,22,0.0197512801755669
1,62,23,0.0256035113386979
1,62,24,0.035844915874177
1,62,25,0.0548646671543526
1,62,26,0.0563277249451353
1,62,27,0.0468178493050476
1,62,28,0.0673006583760059
1,62,29,0.0680321872713972
1,62,30,0.0651060716898317
1,62,31,0.0643745427944404
1,62,32,0.0577907827359181
1,62,33,0.0526700804681785
1,62,34,0.0512070226773958
1,62,35,0.0482809070958303
1,62,36,0.0468178493050476
1,62,37,0.0475493782004389
1,62,38,0.0314557425018288
1,62,39,0.0307242136064375
1,62,40,0.0248719824433065
1,62,41,0.0212143379663497
1,62,42,0.013899049012436
1,62,43,0.00950987564008778
1,62,44,0.00950987564008778
1,62,45,0.0021945866861741
1,62,46,0.0021945866861741
1,62,47,7.31528895391368e-4
1,63,14,7.4794315632012e-4
1,63,16,7.4794315632012e-4
1,63,17,0.00149588631264024
1,63,18,0.00224382946896036
1,63,19,0.00149588631264024
1,63,20,0.00523560209424084
1,63,21,0.0142109199700823
1,63,22,0.0224382946896036
1,63,23,0.0164547494390426
1,63,24,0.0254300673148841
1,63,25,0.0471204188481675
1,63,26,0.0359012715033657
1,63,27,0.0531039640987285
1,63,28,0.050112191473448
1,63,29,0.0635751682872102
1,63,30,0.0635751682872102
1,63,31,0.0575916230366492
1,63,32,0.0538519072550486
1,63,33,0.0605833956619297
1,63,34,0.0590875093492895
1,63,35,0.0523560209424084
1,63,36,0.0643231114435303
1,63,37,0.0403889304412865
1,63,38,0.0471204188481675
1,63,39,0.0381451009723261
1,63,40,0.0291697830964847
1,63,41,0.0291697830964847
1,63,42,0.0224382946896036
1,63,43,0.0149588631264024
1,63,44,0.0119670905011219
1,63,45,0.00897531787584144
1,63,46,0.00523560209424084
1,63,47,7.4794315632012e-4
1,64,15,7.71604938271605e-4
1,64,18,7.71604938271605e-4
1,64,19,0.00462962962962963
1,64,20,0.00462962962962963
1,64,21,0.00462962962962963
1,64,22,0.0115740740740741
1,64,23,0.0192901234567901
1,64,24,0.0223765432098765
1,64,25,0.0362654320987654
1,64,26,0.0439814814814815
1,64,27,0.0501543209876543
1,64,28,0.0540123456790123
1,64,29,0.0617283950617284
1,64,30,0.0470679012345679
1,64,31,0.058641975308642
1,64,32,0.0570987654320988
1,64,33,0.0632716049382716
1,64,34,0.0632716049382716
1,64,35,0.0570987654320988
1,64,36,0.0470679012345679
1,64,37,0.0509259259259259
1,64,38,0.0439814814814815
1,64,39,0.0447530864197531
1,64,40,0.029320987654321
1,64,41,0.0285493827160494
1,64,42,0.0246913580246914
1,64,43,0.0246913580246914
1,64,44,0.0169753086419753
1,64,45,0.0169753086419753
1,64,46,0.00694444444444444
1,64,48,0.00154320987654321
1,64,49,0.00154320987654321
1,64,50,7.71604938271605e-4
1,65,17,8.41042893187553e-4
1,65,19,0.00252312867956266
1,65,20,0.00168208578637511
1,65,21,0.00420521446593776
1,65,22,0.00841042893187553
1,65,23,0.0100925147182506
1,65,24,0.0176619007569386
1,65,25,0.0277544154751892
1,65,26,0.0311185870479394
1,65,27,0.0437342304457527
1,65,28,0.0470984020185029
1,65,29,0.0462573591253154
1,65,30,0.0622371740958789
1,65,31,0.0580319596299411
1,65,32,0.0521446593776283
1,65,33,0.0664423885618167
1,65,34,0.0462573591253154
1,65,35,0.0462573591253154
1,65,36,0.0630782169890664
1,65,37,0.0605550883095038
1,65,38,0.0521446593776283
1,65,39,0.0428931875525652
1,65,40,0.0378469301934399
1,65,41,0.0336417157275021
1,65,42,0.0260723296888141
1,65,43,0.031959629941127
1,65,44,0.0294365012615643
1,65,45,0.0159798149705635
1,65,46,0.0159798149705635
1,65,47,0.00841042893187553
1,65,48,0.00588730025231287
1,65,49,8.41042893187553e-4
1,65,50,8.41042893187553e-4
1,65,51,0.00168208578637511
1,66,21,0.00345721694036301
1,66,22,0.00432152117545376
1,66,23,0.00864304235090752
1,66,24,0.0146931719965428
1,66,25,0.0190146931719965
1,66,26,0.0311149524632671
1,66,27,0.0388936905790838
1,66,28,0.0363007778738116
1,66,29,0.0449438202247191
1,66,30,0.0449438202247191
1,66,31,0.0509939498703544
1,66,32,0.0388936905790838
1,66,33,0.0639585133967156
1,66,34,0.0648228176318064
1,66,35,0.0544511668107174
1,66,36,0.0440795159896284
1,66,37,0.0613656006914434
1,66,38,0.0518582541054451
1,66,39,0.0501296456352636
1,66,40,0.0501296456352636
1,66,41,0.0484010371650821
1,66,42,0.0380293863439931
1,66,43,0.0397579948141746
1,66,44,0.0267934312878133
1,66,45,0.0242005185825411
1,66,46,0.0164217804667243
1,66,47,0.0129645635263613
1,66,48,0.00777873811581677
1,66,49,0.00432152117545376
1,66,50,0.0017286084701815
1,66,51,0.00259291270527226
1,67,20,9.28505106778087e-4
1,67,21,9.28505106778087e-4
1,67,22,0.00371402042711235
1,67,23,0.0074280408542247
1,67,24,0.00557103064066852
1,67,25,0.010213556174559
1,67,26,0.0241411327762303
1,67,27,0.0259981429897864
1,67,28,0.031569173630455
1,67,29,0.0417827298050139
1,67,30,0.0454967502321263
1,67,31,0.0464252553389044
1,67,32,0.0612813370473538
1,67,33,0.0538532961931291
1,67,34,0.0473537604456825
1,67,35,0.0594243268337976
1,67,36,0.0464252553389044
1,67,37,0.052924791086351
1,67,38,0.0631383472609099
1,67,39,0.0519962859795729
1,67,40,0.0584958217270195
1,67,41,0.0436397400185701
1,67,42,0.0501392757660167
1,67,43,0.0380687093779016
1,67,44,0.0445682451253482
1,67,45,0.0269266480965645
1,67,46,0.021355617455896
1,67,47,0.0157845868152275
1,67,48,0.011142061281337
1,67,49,0.00649953574744661
1,67,50,0.00185701021355617
1,67,51,9.28505106778087e-4
1,68,20,9.21658986175115e-4
1,68,22,0.00184331797235023
1,68,23,0.00460829493087558
1,68,24,0.00460829493087558
1,68,25,0.0129032258064516
1,68,26,0.0110599078341014
1,68,27,0.023963133640553
1,68,28,0.032258064516129
1,68,29,0.0341013824884793
1,68,30,0.0423963133640553
1,68,31,0.0359447004608295
1,68,32,0.0405529953917051
1,68,33,0.047926267281106
1,68,34,0.0617511520737327
1,68,35,0.0414746543778802
1,68,36,0.0552995391705069
1,68,37,0.0635944700460829
1,68,38,0.0654377880184332
1,68,39,0.0543778801843318
1,68,40,0.0497695852534562
1,68,41,0.047926267281106
1,68,42,0.0608294930875576
1,68,43,0.0442396313364055
1,68,44,0.0516129032258065
1,68,45,0.0331797235023042
1,68,46,0.0258064516129032
1,68,47,0.0202764976958525
1,68,48,0.015668202764977
1,68,49,0.00829493087557604
1,68,50,0.00184331797235023
1,68,51,0.00276497695852535
1,68,52,9.21658986175115e-4
1,68,53,0.00184331797235023
1,69,21,9.35453695042095e-4
1,69,23,0.00280636108512629
1,69,24,0.00187090739008419
1,69,25,0.00561272217025257
1,69,26,0.010289990645463
1,69,27,0.00935453695042095
1,69,28,0.0233863423760524
1,69,29,0.028999064546305
1,69,30,0.0346117867165575
1,69,31,0.0308699719363891
1,69,32,0.0430308699719364
1,69,33,0.0495790458372311
1,69,34,0.039289055191768
1,69,35,0.0439663236669785
1,69,36,0.0449017773620206
1,69,37,0.0570626753975678
1,69,38,0.0579981290926099
1,69,39,0.0533208606173994
1,69,40,0.0542563143124415
1,69,41,0.0673526660430309
1,69,42,0.0561272217025257
1,69,43,0.0701590271281572
1,69,44,0.0542563143124415
1,69,45,0.0411599625818522
1,69,46,0.0318054256314312
1,69,47,0.0252572497661366
1,69,48,0.0233863423760524
1,69,49,0.0159027128157156
1,69,50,0.0121608980355472
1,69,51,0.00748362956033676
1,69,52,0.00187090739008419
1,69,53,9.35453695042095e-4
1,70,21,0.00103842159916926
1,70,24,0.00207684319833853
1,70,25,0.00726895119418484
1,70,26,0.00623052959501558
1,70,27,0.0083073727933541
1,70,28,0.0176531671858775
1,70,29,0.0311526479750779
1,70,30,0.0186915887850467
1,70,31,0.0259605399792316
1,70,32,0.0373831775700935
1,70,33,0.039460020768432
1,70,34,0.0560747663551402
1,70,35,0.0571131879543094
1,70,36,0.039460020768432
1,70,37,0.0446521287642783
1,70,38,0.0560747663551402
1,70,39,0.0467289719626168
1,70,40,0.0488058151609553
1,70,41,0.0519210799584631
1,70,42,0.0602284527518172
1,70,43,0.0550363447559709
1,70,44,0.0560747663551402
1,70,45,0.0415368639667705
1,70,46,0.0446521287642783
1,70,47,0.043613707165109
1,70,48,0.0332294911734164
1,70,49,0.0301142263759086
1,70,50,0.0186915887850467
1,70,51,0.00934579439252336
1,70,52,0.00311526479750779
1,70,53,0.00519210799584631
1,70,55,0.00311526479750779
1,71,24,0.00212089077412513
1,71,25,0.00106044538706257
1,71,26,0.00212089077412513
1,71,27,0.00742311770943796
1,71,28,0.0106044538706257
1,71,29,0.0095440084835631
1,71,30,0.0222693531283139
1,71,31,0.0265111346765642
1,71,32,0.0286320254506893
1,71,33,0.0296924708377519
1,71,34,0.031813361611877
1,71,35,0.0371155885471898
1,71,36,0.0434782608695652
1,71,37,0.0498409331919406
1,71,38,0.0487804878048781
1,71,39,0.0487804878048781
1,71,40,0.0572640509013786
1,71,41,0.0477200424178155
1,71,42,0.0498409331919406
1,71,43,0.0498409331919406
1,71,44,0.0615058324496288
1,71,45,0.0593849416755037
1,71,46,0.0540827147401909
1,71,47,0.0445387062566278
1,71,48,0.0583244962884411
1,71,49,0.0349946977730647
1,71,50,0.0286320254506893
1,71,51,0.0265111346765642
1,71,52,0.0137857900318134
1,71,53,0.00742311770943796
1,71,54,0.0063626723223754
1,72,27,0.00238095238095238
1,72,28,0.00119047619047619
1,72,29,0.00476190476190476
1,72,30,0.0130952380952381
1,72,31,0.0154761904761905
1,72,32,0.0273809523809524
1,72,33,0.0261904761904762
1,72,34,0.0214285714285714
1,72,35,0.0369047619047619
1,72,36,0.0404761904761905
1,72,37,0.0345238095238095
1,72,38,0.0416666666666667
1,72,39,0.0488095238095238
1,72,40,0.0547619047619048
1,72,41,0.0595238095238095
1,72,42,0.0595238095238095
1,72,43,0.0630952380952381
1,72,44,0.0476190476190476
1,72,45,0.0690476190476191
1,72,46,0.055952380952381
1,72,47,0.0702380952380952
1,72,48,0.05
1,72,49,0.0428571428571429
1,72,50,0.0369047619047619
1,72,51,0.0238095238095238
1,72,52,0.019047619047619
1,72,53,0.0142857142857143
1,72,54,0.0107142857142857
1,72,55,0.00476190476190476
1,72,56,0.00357142857142857
1,73,28,0.00132978723404255
1,73,29,0.00797872340425532
1,73,30,0.00398936170212766
1,73,31,0.00664893617021277
1,73,32,0.0106382978723404
1,73,33,0.0159574468085106
1,73,34,0.0199468085106383
1,73,35,0.0172872340425532
1,73,36,0.0252659574468085
1,73,37,0.0398936170212766
1,73,38,0.0465425531914894
1,73,39,0.0425531914893617
1,73,40,0.0558510638297872
1,73,41,0.0465425531914894
1,73,42,0.0651595744680851
1,73,43,0.0704787234042553
1,73,44,0.0625
1,73,45,0.0718085106382979
1,73,46,0.086436170212766
1,73,47,0.0452127659574468
1,73,48,0.0625
1,73,49,0.0398936170212766
1,73,50,0.0492021276595745
1,73,51,0.0332446808510638
1,73,52,0.0212765957446809
1,73,53,0.0292553191489362
1,73,54,0.00930851063829787
1,73,55,0.00664893617021277
1,73,56,0.00664893617021277
1,74,30,0.00173913043478261
1,74,31,0.00695652173913044
1,74,32,0.0121739130434783
1,74,33,0.0104347826086957
1,74,34,0.0226086956521739
1,74,35,0.0139130434782609
1,74,36,0.04
1,74,37,0.0330434782608696
1,74,38,0.0295652173913043
1,74,39,0.0295652173913043
1,74,40,0.0260869565217391
1,74,41,0.0573913043478261
1,74,42,0.0521739130434783
1,74,43,0.0921739130434783
1,74,44,0.0730434782608696
1,74,45,0.0539130434782609
1,74,46,0.0765217391304348
1,74,47,0.0817391304347826
1,74,48,0.0469565217391304
1,74,49,0.0330434782608696
1,74,50,0.0504347826086957
1,74,51,0.0365217391304348
1,74,52,0.0365217391304348
1,74,53,0.0295652173913043
1,74,54,0.0260869565217391
1,74,55,0.0173913043478261
1,74,56,0.00695652173913044
1,74,57,0.00173913043478261
1,74,58,0.00173913043478261
1,75,24,0.00185873605947955
1,75,28,0.00185873605947955
1,75,29,0.00185873605947955
1,75,30,0.00185873605947955
1,75,31,0.00185873605947955
1,75,32,0.0148698884758364
1,75,33,0.00557620817843866
1,75,34,0.00743494423791822
1,75,35,0.0130111524163569
1,75,36,0.0260223048327138
1,75,37,0.0390334572490706
1,75,38,0.033457249070632
1,75,39,0.0371747211895911
1,75,40,0.0390334572490706
1,75,41,0.0371747211895911
1,75,42,0.0539033457249071
1,75,43,0.0539033457249071
1,75,44,0.0669144981412639
1,75,45,0.0836431226765799
1,75,46,0.0669144981412639
1,75,47,0.0576208178438662
1,75,48,0.0594795539033457
1,75,49,0.0613382899628253
1,75,50,0.0408921933085502
1,75,51,0.050185873605948
1,75,52,0.0427509293680297
1,75,53,0.0371747211895911
1,75,54,0.018587360594795502
1,75,55,0.0241635687732342
1,75,56,0.0111524163568773
1,75,57,0.00371747211895911
1,75,58,0.00185873605947955
1,75,59,0.00371747211895911
1,76,31,0.00355871886120996
1,76,32,0.00355871886120996
1,76,33,0.00355871886120996
1,76,34,0.0124555160142349
1,76,35,0.00889679715302491
1,76,36,0.0142348754448399
1,76,37,0.0249110320284698
1,76,38,0.0391459074733096
1,76,39,0.0195729537366548
1,76,40,0.0427046263345196
1,76,41,0.0302491103202847
1,76,42,0.0462633451957295
1,76,43,0.0693950177935943
1,76,44,0.0516014234875445
1,76,45,0.0640569395017794
1,76,46,0.0676156583629893
1,76,47,0.0498220640569395
1,76,48,0.0640569395017794
1,76,49,0.0551601423487545
1,76,50,0.0551601423487545
1,76,51,0.0640569395017794
1,76,52,0.0516014234875445
1,76,53,0.0409252669039146
1,76,54,0.0444839857651246
1,76,55,0.0231316725978648
1,76,56,0.0177935943060498
1,76,57,0.0195729537366548
1,76,58,0.00355871886120996
1,76,59,0.00711743772241993
1,76,60,0.00177935943060498
1,77,31,0.00176056338028169
1,77,33,0.00704225352112676
1,77,34,0.00704225352112676
1,77,35,0.00704225352112676
1,77,36,0.0123239436619718
1,77,37,0.0246478873239437
1,77,38,0.0211267605633803
1,77,39,0.0264084507042254
1,77,40,0.0334507042253521
1,77,41,0.0334507042253521
1,77,42,0.0369718309859155
1,77,43,0.0669014084507042
1,77,44,0.0387323943661972
1,77,45,0.0422535211267606
1,77,46,0.0809859154929577
1,77,47,0.0669014084507042
1,77,48,0.0669014084507042
1,77,49,0.0669014084507042
1,77,50,0.0580985915492958
1,77,51,0.0721830985915493
1,77,52,0.051056338028169
1,77,53,0.0492957746478873
1,77,54,0.028169014084507
1,77,55,0.0387323943661972
1,77,56,0.0193661971830986
1,77,57,0.0211267605633803
1,77,58,0.0140845070422535
1,77,59,0.00352112676056338
1,77,60,0.00176056338028169
1,77,61,0.00176056338028169
1,78,33,0.00529100529100529
1,78,35,0.00881834215167548
1,78,36,0.0123456790123457
1,78,37,0.0141093474426808
1,78,38,0.0194003527336861
1,78,39,0.0317460317460317
1,78,40,0.017636684303351
1,78,41,0.037037037037037
1,78,42,0.0264550264550265
1,78,43,0.0582010582010582
1,78,44,0.0423280423280423
1,78,45,0.0423280423280423
1,78,46,0.0599647266313933
1,78,47,0.0564373897707231
1,78,48,0.0634920634920635
1,78,49,0.0652557319223986
1,78,50,0.0652557319223986
1,78,51,0.0670194003527337
1,78,52,0.0828924162257496
1,78,53,0.054673721340388
1,78,54,0.037037037037037
1,78,55,0.0299823633156966
1,78,56,0.0388007054673721
1,78,57,0.0194003527336861
1,78,58,0.0158730158730159
1,78,59,0.0141093474426808
1,78,60,0.0123456790123457
1,78,61,0.0017636684303351
1,79,34,0.0053475935828877
1,79,35,0.0089126559714795
1,79,36,0.0035650623885918
1,79,37,0.0106951871657754
1,79,38,0.0160427807486631
1,79,39,0.0231729055258467
1,79,40,0.017825311942959
1,79,41,0.0231729055258467
1,79,42,0.0338680926916221
1,79,43,0.0499108734402852
1,79,44,0.0588235294117647
1,79,45,0.0499108734402852
1,79,46,0.053475935828877
1,79,47,0.0445632798573975
1,79,48,0.0392156862745098
1,79,49,0.0766488413547237
1,79,50,0.071301247771836
1,79,51,0.0926916221033868
1,79,52,0.071301247771836
1,79,53,0.0552584670231729
1,79,54,0.0481283422459893
1,79,55,0.0409982174688057
1,79,56,0.0303030303030303
1,79,57,0.0267379679144385
1,79,58,0.0285204991087344
1,79,59,0.0071301247771836
1,79,60,0.0071301247771836
1,79,61,0.0017825311942959
1,79,62,0.0017825311942959
1,79,63,0.0017825311942959
1,80,32,0.00190114068441065
1,80,37,0.00760456273764259
1,80,38,0.0152091254752852
1,80,39,0.0228136882129278
1,80,40,0.0190114068441065
1,80,41,0.026615969581749
1,80,42,0.0380228136882129
1,80,43,0.0228136882129278
1,80,44,0.0399239543726236
1,80,45,0.0399239543726236
1,80,46,0.0418250950570342
1,80,47,0.0494296577946768
1,80,48,0.0608365019011407
1,80,49,0.0627376425855513
1,80,50,0.0665399239543726
1,80,51,0.091254752851711
1,80,52,0.05893536121673
1,80,53,0.0608365019011407
1,80,54,0.0627376425855513
1,80,55,0.0570342205323194
1,80,56,0.0437262357414449
1,80,57,0.0399239543726236
1,80,58,0.0228136882129278
1,80,59,0.0190114068441065
1,80,60,0.0114068441064639
1,80,61,0.0114068441064639
1,80,62,0.00380228136882129
1,80,63,0.00190114068441065
1,81,37,0.00238095238095238
1,81,38,0.00714285714285714
1,81,39,0.0119047619047619
1,81,40,0.019047619047619
1,81,41,0.0214285714285714
1,81,42,0.030952380952381
1,81,43,0.0333333333333333
1,81,44,0.0547619047619048
1,81,45,0.0452380952380952
1,81,46,0.0523809523809524
1,81,47,0.0595238095238095
1,81,48,0.0404761904761905
1,81,49,0.0571428571428571
1,81,50,0.05
1,81,51,0.0785714285714286
1,81,52,0.0571428571428571
1,81,53,0.0714285714285714
1,81,54,0.0857142857142857
1,81,55,0.0571428571428571
1,81,56,0.0261904761904762
1,81,57,0.0357142857142857
1,81,58,0.0357142857142857
1,81,59,0.0214285714285714
1,81,60,0.0261904761904762
1,81,61,0.00952380952380952
1,81,62,0.00476190476190476
1,81,63,0.00476190476190476
1,82,38,0.00455580865603645
1,82,39,0.00683371298405467
1,82,40,0.0113895216400911
1,82,41,0.0182232346241458
1,82,42,0.0250569476082005
1,82,43,0.0159453302961276
1,82,44,0.0341685649202733
1,82,45,0.0341685649202733
1,82,46,0.0432801822323462
1,82,47,0.041002277904328
1,82,48,0.0501138952164009
1,82,49,0.0683371298405467
1,82,50,0.0478359908883827
1,82,51,0.0797266514806378
1,82,52,0.0546697038724374
1,82,53,0.0706150341685649
1,82,54,0.0706150341685649
1,82,55,0.0660592255125285
1,82,56,0.0592255125284738
1,82,57,0.0478359908883827
1,82,58,0.0318906605922551
1,82,59,0.0341685649202733
1,82,60,0.0227790432801822
1,82,61,0.0250569476082005
1,82,62,0.020501138952164
1,82,63,0.0113895216400911
1,82,65,0.00227790432801822
1,82,66,0.00227790432801822
1,83,38,0.00228310502283105
1,83,39,0.00684931506849315
1,83,40,0.0045662100456621
1,83,41,0.0205479452054795
1,83,42,0.0136986301369863
1,83,43,0.0205479452054795
1,83,44,0.0388127853881279
1,83,45,0.0319634703196347
1,83,46,0.0319634703196347
1,83,47,0.0547945205479452
1,83,48,0.0388127853881279
1,83,49,0.0502283105022831
1,83,50,0.0753424657534247
1,83,51,0.0365296803652968
1,83,52,0.0479452054794521
1,83,53,0.0684931506849315
1,83,54,0.0662100456621005
1,83,55,0.0639269406392694
1,83,56,0.0844748858447489
1,83,57,0.0639269406392694
1,83,58,0.0410958904109589
1,83,59,0.0388127853881279
1,83,60,0.0319634703196347
1,83,61,0.0319634703196347
1,83,62,0.0182648401826484
1,83,63,0.00684931506849315
